productId,siteName,date,gmttime,gmtdatetime,region_id,city,localdatetime,country,timezone,price_male,price_female,days_before_event,currency,duration_in_minutes,soldOut,productType,zoom_account,zoomInvite,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
535,tempo,2026-06-28,19:00:00Z,2026-06-28T19:00:00Z,TX_17,Houston,2026-06-28 14:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,TBA,0-0,,,
,,,,,,,,,,,,,,,,,,,,,,
523,tempo,2026-06-28,19:00:00Z,2026-06-28T19:00:00Z,GA_23,Atlanta,2026-06-28 15:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,TBA,0-0,,,
525,tempo,2026-06-28,17:00:00Z,2026-06-28T17:00:00Z,SCO_27,Glasgow,2026-06-28 18:00:00,UK,Europe/London,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,TBA,1-0,,,
526,tempo,2026-06-28,18:00:00Z,2026-06-28T18:00:00Z,IE_NI_28,Dublin,2026-06-28 19:00:00,Ireland,Europe/Dublin,1400,1000,30,EUR,60,FALSE,onlineSpeedDating,,TBA,3-2,,,
552,,,,,,,,,,,,,,,,,,,,,,
553,tempo,2026-06-28,17:00:00Z,2026-06-28T17:00:00Z,SCO_27,Glasgow,2026-06-28 18:00:00,UK,Europe/London,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,,TBA,0,,,
554,tempo,2026-06-28,21:00:00Z,2026-06-28T21:00:00Z,NW_ENG_YORKS_9,Leeds,2026-06-28 22:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDatingGay,,TBA,0,,,
550,tempo,2026-06-28,22:00:00Z,2026-06-28T22:00:00Z,WA_OR_20,Seattle,2026-06-28 15:00:00,USA,America/Los_Angeles,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,,TBA,0,,,
545,tempo,2026-06-28,17:00:00Z,2026-06-28T17:00:00Z,ON_15,Ottawa,2026-06-28 13:00:00,Canada,America/New_York, ,1600,30,CAD,60,FALSE,onlineSpeedDatingGay,,TBA,WTF NONE,,,
546,tempo,2026-06-28,18:00:00Z,2026-06-28T18:00:00Z,QC_16,Montreal,2026-06-28 14:00:00,Canada,America/New_York,2200,1600,30,CAD,60,FALSE,onlineSpeedDatingGay,,TBA,0,,,
544,tempo,2026-06-28,17:00:00Z,2026-06-28T17:00:00Z,IN_MI_OH_14,Columbus,2026-06-28 13:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,,TBA,0,,,
540,tempo,2026-06-28,18:00:00Z,2026-06-28T18:00:00Z,IL_WI_10,Chicago,2026-06-28 13:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,,TBA,0,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
549,tempo,2026-06-28,21:00:00Z,2026-06-28T21:00:00Z,BC_19,Vancouver,2026-06-28 14:00:00,Canada,America/Los_Angeles,2200,1600,30,CAD,60,FALSE,onlineSpeedDatingGay,,TBA,1,,,
541,tempo,2026-06-28,19:00:00Z,2026-06-28T19:00:00Z,AB_11,Calgary,2026-06-28 13:00:00,Canada,America/Denver,2200,1600,30,CAD,60,FALSE,onlineSpeedDatingGay,,TBA,3-0,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
538,tempo,2026-06-28,22:00:00Z,2026-06-28T22:00:00Z,WA_OR_20,Seattle,2026-06-28 15:00:00,USA,America/Los_Angeles,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,TBA,2-2,,,
537,tempo,2026-06-28,21:00:00Z,2026-06-28T21:00:00Z,BC_19,Vancouver,2026-06-28 14:00:00,Canada,America/Los_Angeles,2200,1600,30,CAD,60,FALSE,onlineSpeedDating,,TBA,4-6,,21:00:00Z,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
529,tempo,2026-06-28,21:00:00Z,2026-06-28T21:00:00Z,AB_11,Calgary,2026-06-28 15:00:00,Canada,America/Denver,2200,1600,30,CAD,60,FALSE,onlineSpeedDating,,TBA,1-1,,19:00:00Z,5G
533,tempo,2026-06-28,21:00:00Z,2026-06-28T21:00:00Z,ON_15,Ottawa,2026-06-28 17:00:00,Canada,America/New_York,2200,1600,30,CAD,60,FALSE,onlineSpeedDating,,TBA,5-1,,17:00:00Z,
529,tempo,2026-06-28,21:00:00Z,2026-06-28T21:00:00Z,QC_16,Montreal,2026-06-28 17:00:00,Canada,America/New_York,2200,1600,30,CAD,60,FALSE,onlineSpeedDating,,TBA,8-2,,18:00:00Z,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
501,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,LDN_EAST_6,London,2026-06-14 21:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDating,tina,TBA,,,,
502,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,E_W_MIDS_7,Birmingham,2026-06-14 21:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDating,tina,TBA,,,,
503,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,SE_SW_ENG_8,Bristol,2026-06-14 21:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDating,tina,TBA,,,,
504,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,NW_ENG_YORKS_9,Leeds,2026-06-14 21:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDating,tina,TBA,,,,
,,,,,,,,,,,,,,,,,,,,,,
510,tempo,2026-06-14,18:00:00Z,2026-06-14T18:00:00Z,LDN_EAST_6,London,2026-06-14 19:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDatingGay,tina,TBA,,,,
511,tempo,2026-06-14,19:00:00Z,2026-06-14T19:00:00Z,E_W_MIDS_7,Birmingham,2026-06-14 20:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDatingGay,tina,TBA,,,,
512,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,SE_SW_ENG_8,Bristol,2026-06-14 21:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDatingGay,tina,TBA,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
517,tempo,2026-06-14,18:00:00Z,2026-06-14T18:00:00Z,KC_22,Kansas City,2026-06-14 13:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tina,TBA,,,,
518,tempo,2026-06-14,19:00:00Z,2026-06-14T19:00:00Z,GA_23,Atlanta,2026-06-14 15:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tina,TBA,,,,
519,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,VA_24,Virginia Beach,2026-06-14 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tina,TBA,,,,
520,tempo,2026-06-14,18:00:00Z,2026-06-14T18:00:00Z,IE_NI_28,Dublin,2026-06-14 19:00:00,Ireland,Europe/Dublin,1400,1000,30,EUR,60,FALSE,onlineSpeedDatingGay,tina,TBA,,,,
521,tempo,2026-06-14,19:00:00Z,2026-06-14T19:00:00Z,LA_29,New Orleans,2026-06-14 14:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tina,TBA,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
555,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,NC_1,Charlotte,2026-06-14 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,TBA,,,,
556,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,MA_2,Boston,2026-06-14 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,TBA,,,,
557,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,DC_PA_MD_3,Philadelphia,2026-06-14 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,TBA,,,,
,,,,,,,,,,,,,,,,,,,,,,
558,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,NC_1,Charlotte,2026-06-14 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,zoom1,TBA,,,,
559,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,MA_2,Boston,2026-06-14 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,zoom1,TBA,,,,
560,tempo,2026-06-14,20:00:00Z,2026-06-14T20:00:00Z,DC_PA_MD_3,Philadelphia,2026-06-14 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,zoom1,TBA,,,,
